snapped_at,price,market_cap,total_volume
2021-05-09 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-10 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-11 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-12 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-13 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-14 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-15 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-16 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-17 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-18 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-19 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-20 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-21 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-22 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-23 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-24 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-25 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-26 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-27 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-28 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-29 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-30 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-05-31 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-01 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-02 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-03 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-04 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-05 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-06 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-07 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-08 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-09 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-10 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-11 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-12 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-13 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-14 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-15 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-16 00:00:00 UTC,0.014985300103782816,0.0,0.0
2021-06-17 00:00:00 UTC,0.014985300103782816,0.0,0.0
