date,coin_symbol,coin_name,coin_rank,market_cap,total_volume,rolling_vol_30d,log_return
2021-10-16,xrp,XRP,4,53654404126.03082,6336537375.785692,0.0488873776018232,0.0117906151608393
2021-10-17,xrp,XRP,4,53515008800.351616,5199617764.454336,0.0486605615253847,-0.0062720822909018
2021-10-18,xrp,XRP,4,51215070062.49703,4324902488.195447,0.0491133765663265,-0.0413128023235955
2021-10-19,xrp,XRP,4,51082154781.4788,4174250709.210672,0.0491367612187653,-0.0103782010759582
2021-10-20,xrp,XRP,4,51167582884.69608,3583236811.93044,0.0489438486353964,0.0120897898317328
2021-10-21,xrp,XRP,4,53654051903.943184,4201205302.344252,0.0428475989045592,0.043940356197055
2021-10-22,xrp,XRP,4,51293226624.23202,4665290692.849945,0.042032301088038,-0.0452438772607086
2021-10-23,xrp,XRP,4,51357605672.02348,4143499527.4525847,0.0338075698292392,0.0004839865874486
2021-10-24,xrp,XRP,4,51425869926.66042,3315966734.6826644,0.0338086863468818,0.0015209465505075
2021-10-25,xrp,XRP,4,50856627372.07209,3311243968.644989,0.0316629978602399,-0.0093955026592628
2021-10-26,xrp,XRP,4,51540864623.922,3497945390.7252803,0.0316718313468596,0.0100101832885308
2021-10-27,xrp,XRP,4,52124585331.5793,4594057660.506596,0.0316784193728196,0.0089925925166552
2021-10-28,xrp,XRP,4,46866516355.16261,5937361026.283024,0.0370734841951049,-0.1036714278882575
2021-10-29,xrp,XRP,4,49800059933.16295,6170566995.369246,0.0380838058359257,0.0602857497895905
2021-10-30,xrp,XRP,4,50786029526.88663,4824774933.090287,0.0378820907946467,0.0229963432074613
2021-10-31,xrp,XRP,4,50566114767.03765,4190514902.847626,0.0377260978265959,-0.0069570127643744
2021-11-01,xrp,XRP,4,52393229939.57826,6015356674.923554,0.0347522707327194,0.035148819633239
2021-11-02,xrp,XRP,4,51393344971.35801,4635542909.623682,0.0349646633597403,-0.0189647378762438
2021-11-03,xrp,XRP,4,53415011179.1182,4571603615.529947,0.0355409463247389,0.0387521172799954
2021-11-04,xrp,XRP,4,56780580558.89655,7581930544.08609,0.0370251927566813,0.0616032744357168
2021-11-05,xrp,XRP,4,55830878969.167984,5642672341.455357,0.0365043070527181,-0.0066135032077245
2021-11-06,xrp,XRP,4,54740175009.61684,4233745983.9072695,0.0370574363269694,-0.0326850610435707
2021-11-07,xrp,XRP,4,54193429674.51924,3646729112.5295153,0.03705877308338,-0.0089004473181874
2021-11-08,xrp,XRP,4,57472702553.16003,4196593069.92798,0.0383032906410781,0.0567715931972565
2021-11-09,xrp,XRP,4,60874912549.54917,6510421242.806361,0.0358386421305351,0.0541142456703001
2021-11-10,xrp,XRP,4,59453346956.008064,5162156736.937613,0.0357267440152424,-0.0199133565928737
2021-11-11,xrp,XRP,4,55649461110.10411,6861365706.089187,0.0375508012265384,-0.0599348662363524
2021-11-12,xrp,XRP,4,57494245414.409386,4931779012.400676,0.0373371188673541,0.0243704109640311
2021-11-13,xrp,XRP,4,56317864715.8241,4349613837.684128,0.0373459781014792,-0.0194178496266197
2021-11-14,xrp,XRP,4,56293298557.09905,3253100665.457899,0.0373471505679924,-0.0004363006011265
2021-11-15,xrp,XRP,4,55951324170.01716,2783129146.692004,0.0373009351494267,-0.000634596934857
2021-11-16,xrp,XRP,4,55534908930.01491,3251109168.690187,0.0373914991216405,-0.0146719094969183
2021-11-17,xrp,XRP,4,51599269663.09816,4835970888.340764,0.0388190274026668,-0.0694851517242218
2021-11-18,xrp,XRP,4,51594668705.87203,3754088424.953497,0.0387721174011647,0.0034684338004162
2021-11-19,xrp,XRP,4,48929167670.27969,4952670979.680258,0.0401853702025201,-0.05887857821329
2021-11-20,xrp,XRP,4,51349868689.57812,3888778263.593033,0.0404607431193513,0.0505253090536676
2021-11-21,xrp,XRP,4,51889175238.31417,2851544952.4843826,0.0396392722867889,0.008211195240552
2021-11-22,xrp,XRP,4,50711625089.19429,2255387934.715184,0.0399859991834689,-0.0285663708981342
2021-11-23,xrp,XRP,4,48855446959.72306,3053644475.667097,0.040359192720836,-0.0309069543638404
2021-11-24,xrp,XRP,4,50301867085.74057,3406271729.230113,0.0407033348263483,0.0284053218507232
2021-11-25,xrp,XRP,4,48664111213.88535,3196925598.8004704,0.0410633547477979,-0.0325983356495646
2021-11-26,xrp,XRP,4,49163443594.61245,3323374794.836688,0.0410701426572091,0.009706471187082
2021-11-27,xrp,XRP,4,44210729012.079,4293632294.1260257,0.0411001394122022,-0.1040222402412396
2021-11-28,xrp,XRP,4,44336654042.92713,2784594053.442488,0.0393960135022316,0.0016219251586174
2021-11-29,xrp,XRP,4,45579229249.57213,3009148429.120391,0.0394967958850214,0.0269915353026092
2021-11-30,xrp,XRP,4,46807842263.10092,3236264412.1393714,0.039841084916412,0.0251246487462522
2021-12-01,xrp,XRP,4,47048123045.71624,3219272264.014356,0.0392390122572651,0.006304772555865
2021-12-02,xrp,XRP,4,46758577987.40217,4045490613.2193785,0.0391403872940867,-0.0073839122971139
2021-12-03,xrp,XRP,4,46300485388.87274,3089519334.539089,0.0383443422205464,-0.0112516151494169
2021-12-04,xrp,XRP,4,43548226427.108055,3067689842.36456,0.0375072353048599,-0.0605375482257651
2021-12-05,xrp,XRP,4,39946504040.82354,6263701028.878763,0.0402347131668847,-0.0889209987252847
2021-12-06,xrp,XRP,4,37897133536.91342,3815886284.097819,0.0406690587664034,-0.0500725018069427
2021-12-07,xrp,XRP,4,38940210511.585495,3785804089.062999,0.0413026587376916,0.0271519290226997
2021-12-08,xrp,XRP,4,38601071500.418205,3236833724.164768,0.0392688004661622,-0.0087473708157014
2021-12-09,xrp,XRP,4,40656065255.44984,3573691587.60382,0.0391376588098298,0.0518679964760287
2021-12-10,xrp,XRP,4,40954822606.92518,4568607272.285156,0.0392974125294373,0.0073215399041023
2021-12-11,xrp,XRP,4,37741105109.43613,3711198782.3999896,0.0403900062834614,-0.0817197498531244
2021-12-12,xrp,XRP,4,39548091761.79502,2958769246.612882,0.0413057761197029,0.0467676226053442
2021-12-13,xrp,XRP,4,39681888499.94044,2575643244.7269173,0.0413835853954668,0.0033774302325643
2021-12-14,xrp,XRP,4,36975860235.2817,3029881075.4716115,0.0427459425117393,-0.0719137799650653
2021-12-15,xrp,XRP,4,38320974597.67936,3764420162.373208,0.043708749079432,0.0373008262434358
2021-12-16,xrp,XRP,4,39175910677.259605,3907096831.805005,0.04416071527363,0.0217801135531526
2021-12-17,xrp,XRP,4,38189684295.14045,2977216204.777967,0.0428643100058065,-0.0236666615671597
2021-12-18,xrp,XRP,4,37872043386.17468,3150197393.749876,0.0427875988927263,-0.0101821744217044
2021-12-19,xrp,XRP,4,39207231523.100174,2814179207.081552,0.0425525118900414,0.0346480090413428
2021-12-20,xrp,XRP,4,39502570475.66171,2607034699.066657,0.0412360382039457,0.0075045377103585
2021-12-21,xrp,XRP,4,41949396100.263,5198337121.310719,0.0429763975991645,0.0591555972945749
2021-12-22,xrp,XRP,4,44974972561.30616,4640780123.246594,0.0449573317991373,0.0691536776556587
2021-12-23,xrp,XRP,4,45235063039.09493,4280427620.670168,0.0447121940389682,0.007945508203978
2021-12-24,xrp,XRP,4,47262504686.86194,5340836026.841107,0.0450050073112784,0.0389481955474518
2021-12-25,xrp,XRP,4,43438501700.20997,3956089362.117495,0.0472646803381095,-0.0863136914910248
2021-12-26,xrp,XRP,4,44106583972.1587,2459150767.314069,0.0473313614354071,0.0152628839466561
2021-12-27,xrp,XRP,4,43822166547.54349,2279713280.89258,0.0434023539305287,-0.0064692928053837
2021-12-28,xrp,XRP,4,44120583696.57214,2696398138.77489,0.0434218399086534,0.0067866491231907
2021-12-29,xrp,XRP,4,40784012992.49735,2998170978.022172,0.0453584808961148,-0.0786362578456379
2021-12-30,xrp,XRP,4,38969006497.60233,2780329731.337543,0.0456284510323038,-0.0455235412078066
2021-12-31,xrp,XRP,4,39952371487.69365,2375836806.16021,0.0459318730526554,0.0249214068501563
2022-01-01,xrp,XRP,4,39521292390.58477,2252303692.382884,0.0459405688155742,-0.0108484573086774
2022-01-02,xrp,XRP,4,40453081982.45346,1784805589.729289,0.0462322151991746,0.0233032584630069
2022-01-03,xrp,XRP,4,40928936335.45811,1750696335.7998545,0.0450759467019517,0.0103560738300074
2022-01-04,xrp,XRP,4,39667497742.72751,1965549993.9618893,0.0423741947935633,-0.0299667511076143
2022-01-05,xrp,XRP,4,39372072384.767006,2130875732.6783776,0.0413845197047193,-0.011242420400126
2022-01-06,xrp,XRP,4,37016373098.11021,2694718977.663249,0.0425431103222306,-0.060392790346279
2022-01-07,xrp,XRP,4,37364002396.49064,2602668509.463569,0.0425619889105433,0.0081233969572643
2022-01-08,xrp,XRP,4,36426581574.17674,2846907907.4084826,0.0415314495649028,-0.0241780245018517
2022-01-09,xrp,XRP,4,35742954145.162506,2189023625.6248217,0.0415806861840753,-0.0204174828554513
2022-01-10,xrp,XRP,4,35888908513.520424,1509097856.9053414,0.0390194663423399,0.0090468855833089
2022-01-11,xrp,XRP,4,35256497135.60703,2640172981.2978945,0.0380385293125645,-0.0196889337545572
2022-01-12,xrp,XRP,4,36764295066.6237,2379143840.2570167,0.0389369695584904,0.0418773032519843
2022-01-13,xrp,XRP,4,38156686082.61434,2662230500.7550983,0.0373431967162394,0.0379203062869569
2022-01-14,xrp,XRP,4,36738241655.41219,2253993188.5968766,0.0373904559848902,-0.0394260947283072
2022-01-15,xrp,XRP,4,36893370983.00779,2142880580.93607,0.0371416502547213,0.0032062732761117
2022-01-16,xrp,XRP,4,37238112155.95848,1749569966.297465,0.0369938359664517,0.01109817545006
2022-01-17,xrp,XRP,4,37152076627.061,1714842895.978317,0.0369592211492264,-0.0041103941589958
2022-01-18,xrp,XRP,4,36467550909.227,2106153055.4637177,0.0364723740437584,-0.0189587398715538
2022-01-19,xrp,XRP,4,35928632965.60265,2140369166.810042,0.0364990123638302,-0.0161159431377903
2022-01-20,xrp,XRP,4,35361191998.402435,2106991082.2831688,0.0345895115706786,-0.0170529286659028
2022-01-21,xrp,XRP,4,34534739952.51737,2012483751.9288025,0.0317158343359642,-0.0269581548769513
2022-01-22,xrp,XRP,4,30525594005.19316,3571190454.459163,0.0375528797146125,-0.1214054869298055
2022-01-23,xrp,XRP,4,28567576973.56528,4042933250.326968,0.03721451336085,-0.0621889155344512
2022-01-24,xrp,XRP,4,30045394326.18592,2380836270.455122,0.0367020147829224,0.0488226987725934
2022-01-25,xrp,XRP,4,29396856512.62248,3185161141.2267537,0.0363668915415988,-0.0226567936344551
2022-01-26,xrp,XRP,4,29620625747.01232,2500106156.591868,0.0365698669580244,0.0084183458593368
2022-01-27,xrp,XRP,4,29801890236.89736,3242791082.7998934,0.0365260350076653,0.0043139156693797
2022-01-28,xrp,XRP,4,29129366194.81477,2752172909.832315,0.034425528808242,-0.021038037194983
2022-01-29,xrp,XRP,4,29287821638.57769,2625552677.813721,0.0339351954069769,0.0054249729662101
2022-01-30,xrp,XRP,4,29445353884.42251,2292738751.3174086,0.0334725936715356,0.0077027726485857
2022-01-31,xrp,XRP,4,28850613224.01237,2120800271.1205068,0.0335504770648128,-0.0227433102066968
2022-02-01,xrp,XRP,4,29553290453.17287,2593396517.119972,0.0336662992597343,0.0264856107404881
2022-02-02,xrp,XRP,4,30084907427.35353,2553543909.3620844,0.0337867332018509,0.0154067725639202
2022-02-03,xrp,XRP,4,28766534259.75716,2495342755.8027205,0.0341558446773082,-0.0437961328639022
2022-02-04,xrp,XRP,4,29161275665.801453,2386661276.5350885,0.0343788535102512,0.0106146989543119
2022-02-05,xrp,XRP,4,31113642593.887524,2909130867.7860937,0.0363952716646339,0.0752478831306867
2022-02-06,xrp,XRP,4,32145115972.23587,2530469004.389346,0.0365498079576849,0.0171718223086796
2022-02-07,xrp,XRP,4,32810995566.6311,1777811138.8311546,0.0367597848594257,0.0244475633231185
2022-02-08,xrp,XRP,4,39506496107.51002,4986719034.923662,0.0510479343033063,0.1917135619483229
2022-02-09,xrp,XRP,4,42130847575.61262,6887902807.173895,0.052055423547001,0.059357709883053
2022-02-10,xrp,XRP,4,42196654317.52713,4535621390.0793,0.0518653278608469,-0.0021114194212991
2022-02-11,xrp,XRP,4,40079653442.91532,3983078310.331958,0.052431002825973,-0.0518741870798849
2022-02-12,xrp,XRP,4,36423431829.04126,3708716005.6494393,0.0546854764523498,-0.0912971579351178
2022-02-13,xrp,XRP,4,39120421789.46051,3853073023.8076897,0.0561394401465085,0.079265945991006
2022-02-14,xrp,XRP,4,38806859793.89356,3085176044.0806017,0.0562307721266178,-0.0153980589867443
2022-02-15,xrp,XRP,4,38448661595.62696,3147538928.000717,0.0562440338366801,-0.0106276099765995
2022-02-16,xrp,XRP,4,40834438279.59535,3043829789.363568,0.0572353079957728,0.05936024201521
2022-02-17,xrp,XRP,4,40187017225.8397,2930845329.80358,0.057195561320381,-0.0157225839396958
2022-02-18,xrp,XRP,4,36963479625.06525,3303770867.844775,0.0594864495379935,-0.0879732590095782
2022-02-19,xrp,XRP,4,37773994946.58903,3429752250.87647,0.0595462923098075,0.0247795102433542
2022-02-20,xrp,XRP,4,39561276267.6763,4253979000.495266,0.059815042245028,0.0462837746783877
2022-02-21,xrp,XRP,4,37317825787.82265,3922516717.571024,0.0562413100860914,-0.0584335605226848
2022-02-22,xrp,XRP,4,33972778766.692947,4439011970.562481,0.0581090220454229,-0.0981200502136399
2022-02-23,xrp,XRP,4,34808187364.35561,4599434726.372438,0.057702826922116,0.0285015627641052
2022-02-24,xrp,XRP,4,33701843282.350643,3840839043.668192,0.057924570994598,-0.0339642237605194
2022-02-25,xrp,XRP,4,33453595245.0036,5932775744.138649,0.0579481438437867,-0.0057291424745777
2022-02-26,xrp,XRP,4,36980776521.84238,4633609414.809206,0.0605589885111263,0.1002389622012596
2022-02-27,xrp,XRP,4,35942263895.59888,4076260609.607936,0.0606373688706916,-0.0255782251310122
2022-02-28,xrp,XRP,4,34581739036.304855,3731215035.1125417,0.0612841153533972,-0.0416556194158909
2022-03-01,xrp,XRP,4,37500615316.86525,4355925146.495378,0.0628689539292062,0.0821727939312916
2022-03-02,xrp,XRP,4,37744545801.86735,3831187527.989224,0.0626054472828533,0.0056282462867555
2022-03-03,xrp,XRP,4,36857824863.63222,3145198651.708127,0.0628010536449032,-0.0245091213746894
2022-03-04,xrp,XRP,4,36230318096.370834,3246276258.46261,0.062969229753162,-0.0197837625886853
2022-03-05,xrp,XRP,4,34196859571.601543,3340359216.669842,0.0632915384418636,-0.0545387214130241
2022-03-06,xrp,XRP,4,36199173075.572495,3644210569.631224,0.0640120690221389,0.0581238645669828
2022-03-07,xrp,XRP,4,34850697038.2734,3212597507.684128,0.0632197908618832,-0.039184540922819
2022-03-08,xrp,XRP,4,34699488211.455986,4149973566.529719,0.0631772284030366,-0.003683177719556
2022-03-09,xrp,XRP,4,34608063705.636986,3407151329.643996,0.0630550642360847,-0.004843469080293
2022-03-10,xrp,XRP,4,36825355524.15274,3989146224.544961,0.053335526128092,0.0637446201214284
2022-03-11,xrp,XRP,4,35355341438.5968,3914195838.985968,0.0524388557946661,-0.0402297534785584
2022-03-12,xrp,XRP,4,38564286814.264175,4887949135.758494,0.0549322333155391,0.0836684377170566
2022-03-13,xrp,XRP,4,37752795220.75425,5030802269.117742,0.0542605318737657,-0.0201001853923424
2022-03-14,xrp,XRP,4,36608123215.65504,3630836811.535966,0.0519116299154846,-0.0313767452689161
2022-03-15,xrp,XRP,4,37138477845.663216,3789866664.84478,0.0498393920854483,0.0171904151448219
2022-03-16,xrp,XRP,4,36906247283.91733,3438081456.373995,0.049806795361213,-0.0112412313073476
2022-03-17,xrp,XRP,4,37530785877.27055,4063597298.424624,0.0502449883390509,0.0357486082377606
2022-03-18,xrp,XRP,4,38199986361.641,3505833298.610652,0.0489629898189401,-0.0007030172196761
2022-03-19,xrp,XRP,4,38423054070.51003,3518410195.619233,0.0489184689248728,0.0058224872780329
2022-03-20,xrp,XRP,4,39379307066.49004,3627461259.2091393,0.0463308554030688,0.0253789310995509
2022-03-21,xrp,XRP,4,38867169621.4932,2799660154.683884,0.0462335235620671,-0.0153697267834384
2022-03-22,xrp,XRP,4,40278680453.0231,3677001141.019201,0.0459850171265389,0.0383045859746313
2022-03-23,xrp,XRP,4,40301095225.54096,3549893085.552186,0.0446212699342912,-0.0009032562484776
2022-03-24,xrp,XRP,4,40309455205.726654,3256620136.1043563,0.0403899425603032,0.0005088924280708
2022-03-25,xrp,XRP,4,40523755643.15179,2788824891.43428,0.0401601865780491,0.005311288908386
2022-03-26,xrp,XRP,4,39672483855.87599,1983331996.3482928,0.0398004152799062,-0.0212305157242192
2022-03-27,xrp,XRP,4,39989129613.705086,1421460060.3801568,0.0397471626701279,0.0079498120033183
2022-03-28,xrp,XRP,4,41121465144.9084,1855295728.8144584,0.0358066489959578,0.0272101788188072
2022-03-29,xrp,XRP,4,41579711813.883125,3277202257.529429,0.0354118422438029,0.011794515180783
2022-03-30,xrp,XRP,4,41224241577.90292,2363256678.4533124,0.034415715011643,-0.0081491065361189
2022-03-31,xrp,XRP,4,41449148705.78688,2300476564.6465573,0.0312436683402642,0.004008673297437
2022-04-01,xrp,XRP,4,39229302714.93855,2910917620.602431,0.0329345112888366,-0.0540479325020822
2022-04-02,xrp,XRP,4,39813871220.935646,2553508655.7091336,0.0326550065814759,0.0145087980776229
2022-04-03,xrp,XRP,4,39816351313.276695,2067165078.980128,0.0324065995093824,-0.0034620436636961
2022-04-04,xrp,XRP,4,40545522531.02838,1819121861.203156,0.0306870627073241,0.0219935420409715
2022-04-05,xrp,XRP,4,39809813062.1763,2337211874.359288,0.0292903060625603,-0.0173209435541032
2022-04-06,xrp,XRP,4,39411319969.83736,2017746802.820634,0.0283323749641682,-0.0113855018763691
2022-04-07,xrp,XRP,4,36687016206.95844,3043359043.011921,0.0315026182135539,-0.0716175170179753
2022-04-08,xrp,XRP,4,37944994433.974365,2580151283.399397,0.0320087167429448,0.0337146855309721
2022-04-09,xrp,XRP,4,36222968800.71056,2728014121.05299,0.0309475145522781,-0.0432143908239278
2022-04-10,xrp,XRP,4,36744121558.51562,2248538561.790473,0.0300901029644715,0.0114145226903221
2022-04-11,xrp,XRP,4,36403620789.85844,2353543395.1507244,0.025780105321553,-0.0096694860910742
2022-04-12,xrp,XRP,4,33601430163.01578,3463223949.7842712,0.0296438440979493,-0.0836572485691949
2022-04-13,xrp,XRP,4,34518751871.64326,2991917530.6422462,0.0298310381342373,0.0304917155130982
2022-04-14,xrp,XRP,4,34923339191.64158,2962354970.672501,0.0297250072433548,0.0116526415560122
2022-04-15,xrp,XRP,4,35057442819.08632,2957491995.833695,0.0296883926700669,0.0028089513523062
2022-04-16,xrp,XRP,4,37917721713.907646,4005911938.6822834,0.0325278634499476,0.0794542924008313
2022-04-17,xrp,XRP,4,37740603800.12248,2670450010.076928,0.0325447715845708,-0.0060273574198227
2022-04-18,xrp,XRP,4,36281404230.41864,2325391322.8994355,0.0332326656935428,-0.0380859069210067
2022-04-19,xrp,XRP,4,36961492294.77778,3253728969.056548,0.0330948776903332,0.0200155404018049
2022-04-20,xrp,XRP,4,37281016472.19048,2955754187.371688,0.0330505275302814,0.0083792968177413
2022-04-21,xrp,XRP,4,36163418569.87475,2968256967.582712,0.0325901245168706,-0.0304705315976698
2022-04-22,xrp,XRP,4,35216094189.82071,3087161597.5612164,0.0328292542959446,-0.0255364273922715
2022-04-23,xrp,XRP,4,34640114391.674164,2970393681.8864107,0.032905201979585,-0.0178505269975648
2022-04-24,xrp,XRP,4,34027662045.8427,2370632000.882747,0.0329283041363672,-0.0180459825962318
2022-04-25,xrp,XRP,4,33679276496.51442,2137895120.5772305,0.0328234443782498,-0.0121765756979602
2022-04-26,xrp,XRP,4,33457536154.78493,3506826551.6426578,0.0327258918346474,-0.0045393619854109
2022-04-27,xrp,XRP,4,30899259597.56301,3080452315.2575903,0.0347530838182062,-0.0797256233590877
2022-04-28,xrp,XRP,4,31365628078.428024,2764376399.572286,0.0348559878523555,0.0162277153808234
2022-04-29,xrp,XRP,4,30955595874.83909,2514240505.1122065,0.0348630751201285,-0.0134285415558026
2022-04-30,xrp,XRP,4,29487384901.930927,2822183431.598716,0.0355442953426919,-0.0504181886885158
2022-05-01,xrp,XRP,4,28276768858.64577,2317425481.0298395,0.0350825645130522,-0.0410726283604703
2022-05-02,xrp,XRP,4,29306510542.64941,2519502423.7075987,0.0358205283506578,0.0357691150116865
2022-05-03,xrp,XRP,4,29560017164.350983,2835507497.2230244,0.0359663110872314,0.0086129825808023
2022-05-04,xrp,XRP,4,29175409587.88523,2607753844.4429827,0.0354689338979461,-0.014781498767544
2022-05-05,xrp,XRP,4,31335585499.29933,3128110704.4090395,0.0382448807676308,0.0678226162885753
2022-05-06,xrp,XRP,4,29028787892.05904,3128274793.044598,0.040207248325688,-0.0761082939854643
2022-05-07,xrp,XRP,4,29205373000.255188,2951960307.5796337,0.0385816450979064,0.0050660714790741
2022-05-08,xrp,XRP,4,28191797295.962685,2102170369.3648608,0.0380293337243777,-0.0331505413073213
2022-05-09,xrp,XRP,4,27408643527.874832,2376686424.225748,0.0376945657361238,-0.0293451328348803
2022-05-10,xrp,XRP,4,23917472370.21285,3820425216.9702215,0.0439800557441414,-0.1362491675122209
2022-05-11,xrp,XRP,4,24901058481.377224,4449610449.6001625,0.0451000788529277,0.0403010585020806
2022-05-12,xrp,XRP,4,20236495510.39983,5654427177.473948,0.0566588601688225,-0.2119995382083592
2022-05-13,xrp,XRP,4,18743633948.127808,5171860945.698974,0.0567831080631977,-0.0720566016520674
2022-05-14,xrp,XRP,4,20468064488.24979,20446959910.483803,0.0597243931501026,0.0851010952361356
2022-05-15,xrp,XRP,4,20788390700.981167,3004143500.290736,0.0599802667509344,0.0184394242784694
2022-05-16,xrp,XRP,4,21676314969.99036,2107871027.003569,0.0582323712371119,0.0413114743039589
2022-05-17,xrp,XRP,4,20475828597.59116,2480176431.6243024,0.0585778641828367,-0.0564610681504466
2022-05-18,xrp,XRP,4,21206918515.01422,2261832657.6180253,0.0593719315226858,0.0361737820613065
2022-05-19,xrp,XRP,4,19667366546.451973,2023407675.91126,0.059880066650646,-0.0773261154231647
2022-05-20,xrp,XRP,4,20386508123.763515,2149785235.176137,0.0605793419536441,0.0366047713777505
2022-05-21,xrp,XRP,4,19911044580.08184,2246730608.839292,0.060554213279282,-0.0243363891513451
2022-05-22,xrp,XRP,4,20075698416.0526,1374886935.528266,0.0607776679254437,0.0091489030348511
2022-05-23,xrp,XRP,4,20460151559.50088,1421121318.9561875,0.0611533741350057,0.0181014261774332
2022-05-24,xrp,XRP,4,19603175616.81888,1813039685.088817,0.0613124706453853,-0.0419199013652349
2022-05-25,xrp,XRP,4,19782108930.152927,1706980388.6999452,0.0615112295632199,0.0090863654525856
2022-05-26,xrp,XRP,4,19651540840.327023,2015843764.237949,0.0614938492984344,-0.0071105493878016
2022-05-27,xrp,XRP,4,19066430980.02002,2485081450.728108,0.0604295438027276,-0.029738141990016
2022-05-28,xrp,XRP,4,18480769644.78565,2324419767.860538,0.0601701897564743,-0.0311985356620625
2022-05-29,xrp,XRP,4,18709446111.71902,1163579967.864386,0.0604180267151422,0.0122978231931495
2022-05-30,xrp,XRP,4,18842893628.887955,947644980.2610089,0.060235619021611,0.0073283353781719
2022-05-31,xrp,XRP,4,20236714660.095737,1445550917.8894582,0.0620328743639321,0.0713789092062731
2022-06-01,xrp,XRP,4,20519703901.01127,1735357529.5898669,0.0615834600316998,0.0136220410652621
2022-06-02,xrp,XRP,4,19314953814.235928,1522349174.1251605,0.0620867528666793,-0.0609665329837944
2022-06-03,xrp,XRP,4,19625091701.7396,1302678375.7464876,0.0623403235317,0.016417647707181
2022-06-04,xrp,XRP,4,18902929145.44984,1275894944.5520406,0.0605409748182663,-0.0364656620346621
2022-06-05,xrp,XRP,4,18982750748.83201,683447146.5940696,0.05960072715145,0.0046114938995066
2022-06-06,xrp,XRP,4,19187176365.392696,705391273.9767989,0.0596292484507219,0.0074892893063979
2022-06-07,xrp,XRP,4,19501680101.245834,1246532475.320551,0.0597723711204728,0.0166939447973496
2022-06-08,xrp,XRP,4,19757121548.77853,1656469090.686715,0.0598770952790012,0.0143760087741002
2022-06-09,xrp,XRP,4,19403214153.929623,1189901698.4859858,0.0550388613769764,-0.0180752807165525
2022-06-10,xrp,XRP,4,19337901433.51992,968180632.6239969,0.0543192104873588,-0.0030738224548697
2022-06-11,xrp,XRP,4,18470248632.176723,1394625551.8777137,0.0392308898836848,-0.0462036524019592
2022-06-12,xrp,XRP,4,17379402375.610332,1084591650.3200622,0.0385181674094523,-0.059302827668706
2022-06-13,xrp,XRP,4,16827700964.903423,1333656925.8682263,0.0352269494556268,-0.0358950107972837
2022-06-14,xrp,XRP,4,15053213503.283464,2571889116.425092,0.0395681011574421,-0.1093719268457815
2022-06-15,xrp,XRP,4,15568557097.451038,2039011089.886305,0.0393585419256241,0.036489973193833
2022-06-16,xrp,XRP,4,16638203871.66533,2286498342.0860343,0.0406914390902216,0.0642726255903189
2022-06-17,xrp,XRP,4,15102606560.77978,1488890180.7566843,0.0430542809552198,-0.0973844316847889
2022-06-18,xrp,XRP,4,15583612153.823809,1375080658.751605,0.0418639271235319,0.0312502018159455
2022-06-19,xrp,XRP,4,14954017806.197191,1397757103.8555963,0.0414315176730262,-0.0412398458221059
2022-06-20,xrp,XRP,4,15728564298.65965,1149006659.4837725,0.0428372998091842,0.0515109796269956
2022-06-21,xrp,XRP,4,15701017293.774082,1155228410.4452622,0.0427223669785518,-0.0048795588623504
2022-06-22,xrp,XRP,4,15900484925.03035,1204900980.2904763,0.0426686683425551,0.0154507641224987
2022-06-23,xrp,XRP,4,15649591825.880308,1034224812.3256224,0.0422557882965391,-0.0196026511081439
2022-06-24,xrp,XRP,4,16219954622.645555,930214775.4482028,0.0430015964961488,0.038782703978536
2022-06-25,xrp,XRP,4,17889932972.34277,2203591341.2461424,0.0466968318355789,0.0931185587357014
2022-06-26,xrp,XRP,4,17775525052.331444,839552662.1340762,0.0464286354921408,-0.002571486266314
2022-06-27,xrp,XRP,4,17419125060.39781,728876201.2695982,0.0462232344465455,-0.0192205795263178
2022-06-28,xrp,XRP,4,17086200868.005722,962846750.9298604,0.0462374336950992,-0.0185047493462502
2022-06-29,xrp,XRP,4,16336659163.210838,1017648480.8788854,0.046881679398281,-0.0471028381070084
2022-06-30,xrp,XRP,4,15942967992.329262,1084325830.6370008,0.0447141854175471,-0.0234559771787055
2022-07-01,xrp,XRP,4,15916873051.469343,1326945295.0085275,0.0445493321220749,-0.00112543461802
2022-07-02,xrp,XRP,4,15318991092.382448,1234242687.662255,0.0439143823901754,-0.0422165082313292
2022-07-03,xrp,XRP,4,15299904569.883673,564976560.4788862,0.0437239422227553,0.0026833545887372
2022-07-04,xrp,XRP,4,15599885643.287638,644134011.6950454,0.0436627940005701,0.0189161525577017
2022-07-05,xrp,XRP,4,15908927302.731928,936245776.3927474,0.0438894775613703,0.0201176735698505
2022-07-06,xrp,XRP,4,15716240546.842815,1069390130.9545662,0.043823947156539,-0.0109198792344764
2022-07-07,xrp,XRP,4,16064248862.684471,1035873113.4054006,0.0439186543844431,0.0214145284514641
2022-07-08,xrp,XRP,4,16549147878.346828,962456688.9760336,0.0442418753063976,0.0291744389482844
2022-07-09,xrp,XRP,4,16669839157.562326,1477936729.899496,0.0442257298945195,0.005282912914591
2022-07-10,xrp,XRP,4,16689516861.731253,610784365.4046191,0.0442448985175446,0.002249472741918
2022-07-11,xrp,XRP,4,15750702176.837206,858123901.9091449,0.0446421519700854,-0.0571969441315711
2022-07-12,xrp,XRP,4,15220948459.42856,970888703.3390352,0.0438232430975814,-0.0342122797912349
