date,coin_symbol,coin_name,coin_rank,token_group,outcome_realized_vol_30d,driver_sec_event_indicator,control_market_cap,control_total_volume,control_btc_corr_30d
2022-10-26,eth,Ethereum,2,defi,0.023512965468864843,0,176051206695.99817,19624530679.956947,0.880719946816
2022-10-26,sol,Solana,7,defi,0.030826030793845955,0,11077575224.18006,1346256624.9263418,0.851533305024
2022-10-26,trx,TRON,8,defi,0.014122663635017659,0,5757502782.329576,278888969.5616199,0.248298073415
2022-10-26,usdc,USDC,6,stablecoin,0.0014486885960010665,0,43760353889.53523,4445717330.124076,-0.0863138462729
2022-10-26,usdt,Tether,3,stablecoin,0.0008289189726529368,0,68515959469.884926,52750656997.3822,-0.130276225968
2022-10-26,xrp,XRP,4,defi,0.03192545154095541,0,23030839580.351795,1689657453.9438188,0.32278144765
2022-10-27,bnb,BNB,5,centralized_exchange,0.016285327855309163,0,47393552587.29484,305360483.0617116,0.816927077695
2022-10-27,btc,Bitcoin,1,defi,0.016410559118638167,0,398674628646.93066,50667020407.51415,1
2022-10-27,doge,Dogecoin,9,defi,0.036580294681855176,0,9890040388.883816,1460263300.2258794,0.777139483358
2022-10-27,eth,Ethereum,2,defi,0.02602995138401642,0,189173389239.5451,24505395072.046234,0.887839440233
2022-10-27,sol,Solana,7,defi,0.029601007961917784,0,11203611590.840311,1240751124.7860923,0.81599831165
2022-10-27,trx,TRON,8,defi,0.014326224972896637,0,5848408024.1821785,311342475.9689912,0.315522817205
2022-10-27,usdc,USDC,6,stablecoin,0.0013793248126626628,0,43823149351.61729,4752827005.247087,-0.0118351777477
2022-10-27,usdt,Tether,3,stablecoin,0.0008278852704020797,0,68539062510.87245,66871458415.177536,-0.125812783353
2022-10-27,xrp,XRP,4,defi,0.030530978450466106,0,23479164280.20445,1565980824.0310557,0.434232812992
2022-10-28,bnb,BNB,5,centralized_exchange,0.0162808928601142,0,46874589626.861725,498014882.6451063,0.815352112613
2022-10-28,btc,Bitcoin,1,defi,0.017069869927126426,0,389238872375.6226,41829789298.17936,1
2022-10-28,doge,Dogecoin,9,defi,0.03777822087478708,0,10571166183.147974,3037886680.137793,0.642695695464
2022-10-28,eth,Ethereum,2,defi,0.027019551470410602,0,182723289741.9848,17752430680.403706,0.896460990837
2022-10-28,sol,Solana,7,defi,0.029260270666655618,0,11016715358.289034,1179536961.8589184,0.81075459118
2022-10-28,trx,TRON,8,defi,0.014403685617038909,0,5815371372.347071,310595988.100061,0.330271396246
2022-10-28,usdc,USDC,6,stablecoin,0.001347319565861848,0,43971339153.10381,4442723405.05996,0.00023053135427
2022-10-28,usdt,Tether,3,stablecoin,0.0008259548941677831,0,68889141732.72426,56959640808.52499,-0.115502958813
2022-10-28,xrp,XRP,4,defi,0.029769295615078455,0,23163065596.091656,1860834302.823872,0.434372194334
2022-10-29,bnb,BNB,5,centralized_exchange,0.016605200987422592,0,48606139721.35658,244128552.44174865,0.803237073241
2022-10-29,btc,Bitcoin,1,defi,0.01702019632812467,0,395201306734.5831,36165609164.5681,1
2022-10-29,doge,Dogecoin,9,defi,0.040329377186202144,0,11481459943.722818,3786673893.74213,0.660162806526
2022-10-29,eth,Ethereum,2,defi,0.027311304908695263,0,187324850268.18915,15641652314.210123,0.9085855883
2022-10-29,sol,Solana,7,defi,0.030433881220649092,0,11523992959.017834,1011210916.4982288,0.806893094044
2022-10-29,trx,TRON,8,defi,0.01444345416789605,0,5862823220.089503,276665881.32059306,0.336470977586
2022-10-29,usdc,USDC,6,stablecoin,0.00128058560654675,0,43735636820.97778,6014173725.963899,-0.0718878190809
2022-10-29,usdt,Tether,3,stablecoin,0.00080260962906284,0,68964914947.12599,51258331483.202354,-0.163922372115
2022-10-29,xrp,XRP,4,defi,0.030019995680508574,0,23647471398.294582,1353826346.238948,0.446648639958
2022-10-30,bnb,BNB,5,centralized_exchange,0.01688676008393289,0,49556125469.52815,1434607961.583603,0.801656438429
2022-10-30,btc,Bitcoin,1,defi,0.01707009548538045,0,399135164712.3964,32806216910.570454,1
2022-10-30,doge,Dogecoin,9,defi,0.07454765975424954,0,16183322186.04796,13935323258.476389,0.4327261113
2022-10-30,eth,Ethereum,2,defi,0.028020642428277506,0,195052502985.67032,17044927217.751925,0.906125452478
2022-10-30,sol,Solana,7,defi,0.030520504756998825,0,11775325291.527168,1095984786.7033808,0.809465660393
2022-10-30,trx,TRON,8,defi,0.014023646807800423,0,5880572580.136281,310534220.248883,0.338661018691
2022-10-30,usdc,USDC,6,stablecoin,0.0011585522537493672,0,43687403699.303925,4309204854.142971,-0.0570216396125
2022-10-30,usdt,Tether,3,stablecoin,0.0007436075229060842,0,69095205493.06725,58797054524.7859,-0.149725132892
2022-10-30,xrp,XRP,4,defi,0.02705397499822703,0,23467642103.025345,1521168003.4484465,0.467013626441
2022-10-31,bnb,BNB,5,centralized_exchange,0.017746076095836862,0,51110669155.773766,1619397557.4664311,0.723283101263
2022-10-31,btc,Bitcoin,1,defi,0.01713990657434002,0,395548335410.141,24707906148.749344,1
2022-10-31,doge,Dogecoin,9,defi,0.07494974735796632,0,15958157659.051125,8902350482.952517,0.439491591751
2022-10-31,eth,Ethereum,2,defi,0.028293802868406,0,191500820025.9781,10366405350.25076,0.906482615609
2022-10-31,sol,Solana,7,defi,0.030304613672322102,0,11772898715.527395,704167456.2532895,0.801564578068
2022-10-31,trx,TRON,8,defi,0.01426275942373617,0,5819792038.690743,274389303.16273075,0.353355948575
2022-10-31,usdc,USDC,6,stablecoin,0.0011261511041400292,0,43650950203.28888,3264243989.4553475,-0.0497795682872
2022-10-31,usdt,Tether,3,stablecoin,0.0007249496566917152,0,69094359478.10323,44213807579.337006,-0.14038858532
2022-10-31,xrp,XRP,4,defi,0.027328608832020897,0,22902197620.77545,1045064808.3506736,0.47363404063
2022-11-01,bnb,BNB,5,centralized_exchange,0.018886782065304135,0,53528392691.56975,2574887906.367027,0.640890610584
2022-11-01,btc,Bitcoin,1,defi,0.01710089386505967,0,393311097043.5727,37290619694.72375,1
2022-11-01,doge,Dogecoin,9,defi,0.07521135525537516,0,17350242400.171707,6219458573.127876,0.416341737182
2022-11-01,eth,Ethereum,2,defi,0.028245880402379752,0,189478578997.59592,14900137160.396046,0.905926601203
2022-11-01,sol,Solana,7,defi,0.030022333339804953,0,11727290548.409676,1142703750.6176102,0.799375840521
2022-11-01,trx,TRON,8,defi,0.014109064058845563,0,5840833547.670133,309520305.049662,0.33760689502
2022-11-01,usdc,USDC,6,stablecoin,0.0010726197234173765,0,43404958127.33407,5242403594.846253,-0.0879148243858
2022-11-01,usdt,Tether,3,stablecoin,0.0007240881646520849,0,69380585989.30975,56271256469.37851,-0.14417412359
2022-11-01,xrp,XRP,4,defi,0.027459994479181883,0,23224524935.39032,1602014607.304093,0.454488894063
2022-11-02,bnb,BNB,5,centralized_exchange,0.018963138512258282,0,53045918785.69489,2472618806.688668,0.653927443723
2022-11-02,btc,Bitcoin,1,defi,0.016872966413680413,0,393218202887.5868,32262771910.727062,1
2022-11-02,doge,Dogecoin,9,defi,0.07650189071516564,0,19476760060.06097,9174768571.365591,0.388974403963
2022-11-02,eth,Ethereum,2,defi,0.027602073618564597,0,190428736966.3317,19199900507.15055,0.903560940462
2022-11-02,sol,Solana,7,defi,0.030022287107643788,0,11588937673.913485,1299519862.8820033,0.800397924437
2022-11-02,trx,TRON,8,defi,0.014162044915341935,0,5799709025.684023,243306859.54143608,0.357783427444
2022-11-02,usdc,USDC,6,stablecoin,0.001071509443381933,0,43002287942.344444,3185229393.9691706,-0.0605508045127
2022-11-02,usdt,Tether,3,stablecoin,0.0006758887756785077,0,69425689152.10635,57085293472.77686,-0.0919276832127
2022-11-02,xrp,XRP,4,defi,0.025596569307824637,0,23248404094.12417,1431760457.2526631,0.429565681273
2022-11-03,bnb,BNB,5,centralized_exchange,0.019237830955980417,0,52253322651.63208,2441288353.739577,0.686202405352
2022-11-03,btc,Bitcoin,1,defi,0.01644025218485908,0,387015867490.0914,44539856162.44828,1
2022-11-03,doge,Dogecoin,9,defi,0.08050207322181706,0,17514475423.97134,5667544978.040792,0.448928173237
2022-11-03,eth,Ethereum,2,defi,0.028291346534327466,0,183368006193.10983,27498708818.133373,0.904488322651
2022-11-03,sol,Solana,7,defi,0.03071771579437809,0,11076265328.769896,1780701025.102764,0.805023179159
2022-11-03,trx,TRON,8,defi,0.014647497014060649,0,5678497828.142388,337834434.77742165,0.38474844838
2022-11-03,usdc,USDC,6,stablecoin,0.0010744576662746169,0,42583246690.07697,6533558048.568122,0.0150934255646
2022-11-03,usdt,Tether,3,stablecoin,0.000568275156242835,0,69431437615.846,70398948700.71053,0.0706942071188
2022-11-03,xrp,XRP,4,defi,0.025644068903707053,0,22626151059.175068,1524489627.5072906,0.42131079382
2022-11-04,bnb,BNB,5,centralized_exchange,0.01905751178019167,0,53729673248.89722,2914407353.45244,0.639161464442
2022-11-04,btc,Bitcoin,1,defi,0.015030036923526233,0,387756249891.6283,36562782563.97917,1
2022-11-04,doge,Dogecoin,9,defi,0.08041825377078796,0,16671815538.703808,3211107642.386261,0.417205784717
2022-11-04,eth,Ethereum,2,defi,0.027901830009250565,0,184398997533.25903,22537458293.692245,0.928762778422
2022-11-04,sol,Solana,7,defi,0.029949295827739808,0,11061246430.431095,1419473857.644456,0.801952590887
2022-11-04,trx,TRON,8,defi,0.014357016168976233,0,5690847145.328489,288664661.25116354,0.338837864744
2022-11-04,usdc,USDC,6,stablecoin,0.0010763136874930251,0,42134427139.32832,3683684256.930853,0.0187003406617
2022-11-04,usdt,Tether,3,stablecoin,0.0005671072685646151,0,69350142130.99507,61098517917.25042,0.0463675264161
2022-11-04,xrp,XRP,4,defi,0.024666960260748744,0,22780070699.42792,1222014267.347436,0.350758101316
2022-11-05,bnb,BNB,5,centralized_exchange,0.022292536353096186,0,57629043552.57033,482084447.3973793,0.727248073192
2022-11-05,btc,Bitcoin,1,defi,0.01707810965435861,0,405987599945.2726,33773463079.332672,1
2022-11-05,doge,Dogecoin,9,defi,0.08000398356198515,0,17202035207.194138,3817976766.8554473,0.365898652636
2022-11-05,eth,Ethereum,2,defi,0.030383554191317667,0,198053929735.6524,36953923774.760704,0.93861909156
2022-11-05,sol,Solana,7,defi,0.03462594620058866,0,12137630163.181671,2002856945.8223312,0.855080548098
2022-11-05,trx,TRON,8,defi,0.015428289606936823,0,5870989539.804765,308678484.7088049,0.456646886367
2022-11-05,usdc,USDC,6,stablecoin,0.00107669745701774,0,42096164338.78359,4391760623.204016,0.0032983833598
2022-11-05,usdt,Tether,3,stablecoin,0.0005712335908751096,0,69355263616.87975,107040637620.13432,-0.046121451451
2022-11-05,xrp,XRP,4,defi,0.030486974462901856,0,25226441321.76689,3011375714.152464,0.55563723986
2022-11-06,bnb,BNB,5,centralized_exchange,0.021386323980840564,0,56955128372.17605,86762244.5546612,0.710662739436
2022-11-06,btc,Bitcoin,1,defi,0.01693949004920769,0,408892506459.0742,31061573100.60496,1
2022-11-06,doge,Dogecoin,9,defi,0.07993107183836591,0,17029136095.696274,2316382678.1889896,0.352515545024
2022-11-06,eth,Ethereum,2,defi,0.030517348935664775,0,196264485041.5907,21174006976.119827,0.93119684107
2022-11-06,sol,Solana,7,defi,0.03754300175606994,0,13202283372.1165,3501844329.574087,0.798323779955
2022-11-06,trx,TRON,8,defi,0.015406728527460474,0,5868917205.299888,307397224.6925598,0.467826328003
2022-11-06,usdc,USDC,6,stablecoin,0.0010392484969818014,0,42052836506.61693,2813968203.430298,0.0426947574059
2022-11-06,usdt,Tether,3,stablecoin,0.0005688401604380056,0,69350525154.05742,79264413865.44206,-0.0346389503147
2022-11-06,xrp,XRP,4,defi,0.03065791464548134,0,24797324782.66233,1308897160.5093763,0.557016569875
2022-11-07,bnb,BNB,5,centralized_exchange,0.02187351084597036,0,55830055509.25134,1951301965.1001325,0.72497443835
2022-11-07,btc,Bitcoin,1,defi,0.01659218014943582,0,401869336200.07385,50602704770.81252,1
2022-11-07,doge,Dogecoin,9,defi,0.08169574743836845,0,15624594032.088184,1567432194.987663,0.371679680667
2022-11-07,eth,Ethereum,2,defi,0.031024463064233104,0,189763621397.9497,22195586345.876583,0.941462098046
2022-11-07,sol,Solana,7,defi,0.04312975173622155,0,11783689545.401735,2458440631.199437,0.802412437157
2022-11-07,trx,TRON,8,defi,0.015587594190714458,0,5791755979.563393,325136282.015612,0.495650303213
2022-11-07,usdc,USDC,6,stablecoin,0.0010123839418255784,0,42327476716.885605,2467767079.795531,0.16199647444
2022-11-07,usdt,Tether,3,stablecoin,0.0004996240782620435,0,69346001162.83171,73874199409.92229,0.118387611455
2022-11-07,xrp,XRP,4,defi,0.03057264686649888,0,23668541342.75685,1031713111.6175144,0.716279897104
2022-11-08,bnb,BNB,5,centralized_exchange,0.02151803683787799,0,54937029725.69119,3463407069.567359,0.742666670907
2022-11-08,btc,Bitcoin,1,defi,0.016874666480837755,0,395168506455.3059,91750982446.38734,1
2022-11-08,doge,Dogecoin,9,defi,0.08214393056154742,0,15155921800.751513,1632109436.3097398,0.383008924921
2022-11-08,eth,Ethereum,2,defi,0.030968349533925802,0,188875473098.0201,30344896841.852493,0.93253716249
2022-11-08,sol,Solana,7,defi,0.04707008217166415,0,10655109386.652067,3400112554.363026,0.796996939557
2022-11-08,trx,TRON,8,defi,0.01558133468172336,0,5745800217.438225,286975752.7396511,0.499568657052
2022-11-08,usdc,USDC,6,stablecoin,0.0009414432149780544,0,43328997278.22703,3763331163.290601,0.085178543402
2022-11-08,usdt,Tether,3,stablecoin,0.00045898652869754265,0,69511154153.31842,93016469924.66942,0.0351435828249
2022-11-08,xrp,XRP,4,defi,0.03058902111876739,0,23384940963.22353,1755549936.0349088,0.713116935105
2022-11-09,bnb,BNB,5,centralized_exchange,0.022015180180821582,0,54109010974.71479,2457633082.556192,0.636348781011
2022-11-09,btc,Bitcoin,1,defi,0.025680184219134358,0,356871594631.61395,92144963385.0274,1
2022-11-09,doge,Dogecoin,9,defi,0.09348337761472905,0,12203399129.01615,4215412978.5243134,0.5813797964
2022-11-09,eth,Ethereum,2,defi,0.04366282944850723,0,160813058133.9897,32343101742.62143,0.966006358703
2022-11-09,sol,Solana,7,defi,0.05895190758261056,0,8815290464.791733,5868071366.150859,0.873136072699
2022-11-09,trx,TRON,8,defi,0.01813683628504464,0,5474865191.484259,895925265.3041307,0.670613130707
2022-11-09,usdc,USDC,6,stablecoin,0.0009834499327946468,0,42692116354.96052,9397549794.94587,0.27173313967
2022-11-09,usdt,Tether,3,stablecoin,0.00047662316049800667,0,69513632100.61911,129388386062.14882,0.225398781467
2022-11-09,xrp,XRP,4,defi,0.03770168487004022,0,20601640289.624653,3706738060.474098,0.842916659414
2022-11-10,bnb,BNB,5,centralized_exchange,0.04741923658834283,0,43045983596.496254,2967391235.064065,0.8641094692
2022-11-10,btc,Bitcoin,1,defi,0.03931416546023844,0,301963847693.5264,74978675390.59279,1
2022-11-10,doge,Dogecoin,9,defi,0.0988164429112253,0,10217787604.265656,3287343241.163801,0.610975674397
2022-11-10,eth,Ethereum,2,defi,0.05657272019427731,0,131794377265.61276,29253284762.659546,0.9687849549
2022-11-10,sol,Solana,7,defi,0.1145982424763296,0,5120135551.789889,4375833758.9428425,0.943674777647
2022-11-10,trx,TRON,8,defi,0.02432622084219237,0,4984351460.913377,1613083242.5767066,0.839162793969
2022-11-10,usdc,USDC,6,stablecoin,0.0014163177626287165,0,42786320122.94135,9670259824.147057,0.668654366156
2022-11-10,usdt,Tether,3,stablecoin,0.0012563009967430688,0,69466521505.56256,108993876463.31145,0.757869701631
2022-11-10,xrp,XRP,4,defi,0.051398846240587645,0,16605761205.84244,3241614924.1969767,0.933666371809
2022-11-11,bnb,BNB,5,centralized_exchange,0.05391118549663368,0,49453629190.09885,2829805459.072689,0.895205600351
2022-11-11,btc,Bitcoin,1,defi,0.04481441469373392,0,336597208099.6668,65200666543.364624,1
2022-11-11,doge,Dogecoin,9,defi,0.10454703976461677,0,12314147541.683048,3054987292.445075,0.663350651276
2022-11-11,eth,Ethereum,2,defi,0.06524077935426735,0,156380990539.85645,24039423467.45047,0.976206633089
2022-11-11,sol,Solana,7,defi,0.1246650028413967,0,6419997387.603283,4179359302.113928,0.950283790222
2022-11-11,trx,TRON,8,defi,0.027407675350581022,0,5326163393.081347,1509689790.9828289,0.880762706931
2022-11-11,usdc,USDC,6,stablecoin,0.001962156381727768,0,43650609778.545975,10093349370.601135,0.764803543397
2022-11-11,usdt,Tether,3,stablecoin,0.001761922527237909,0,68441044955.661415,98327010463.7362,0.81124778912
2022-11-11,xrp,XRP,4,defi,0.06277916091460596,0,19989322488.39249,3217259210.9583864,0.946997848581
2022-11-12,bnb,BNB,5,centralized_exchange,0.054551252297183855,0,47348254051.62744,1822439188.110564,0.897215405535
2022-11-12,btc,Bitcoin,1,defi,0.04505713191961948,0,325921112619.09045,45030331310.74984,1
2022-11-12,doge,Dogecoin,9,defi,0.10515680590362775,0,11704145959.93991,1607036179.0937877,0.669323253318
2022-11-12,eth,Ethereum,2,defi,0.06521939880805114,0,155222424523.53937,17355612789.319725,0.972132444065
2022-11-12,sol,Solana,7,defi,0.12488785335648225,0,5963504846.885816,2174804309.633888,0.950144299081
2022-11-12,trx,TRON,8,defi,0.027813528433181977,0,5165123478.476868,612423422.6690537,0.880959777984
2022-11-12,usdc,USDC,6,stablecoin,0.0020218854615611857,0,43885311174.949486,5807835467.093621,0.713200925098
2022-11-12,usdt,Tether,3,stablecoin,0.0018711719461548678,0,68399398020.52115,63335359287.79127,0.724107070419
2022-11-12,xrp,XRP,4,defi,0.0628120285479884,0,19478630558.9855,1861507915.395455,0.945521861758
2022-11-13,bnb,BNB,5,centralized_exchange,0.05491826330057827,0,45956774660.47869,1319689080.5398424,0.89762923044
2022-11-13,btc,Bitcoin,1,defi,0.045014222121860806,0,322330608513.1628,21893997140.86048,1
2022-11-13,doge,Dogecoin,9,defi,0.105148834410064,0,12138764773.722662,2311140550.342292,0.670628730751
2022-11-13,eth,Ethereum,2,defi,0.06544611978875324,0,151059842003.22357,8636739779.554464,0.974795221869
2022-11-13,sol,Solana,7,defi,0.12625930218807285,0,5331217054.927404,770041818.9233199,0.947775068862
2022-11-13,trx,TRON,8,defi,0.027929853028601945,0,5063615382.607138,395671367.15791976,0.887838276143
2022-11-13,usdc,USDC,6,stablecoin,0.002176922600760275,0,44063041658.58514,3141739400.757702,0.680365187276
2022-11-13,usdt,Tether,3,stablecoin,0.001997146020117016,0,67396572037.204094,33697110284.29813,0.694786922855
2022-11-13,xrp,XRP,4,defi,0.06355744402127368,0,18371602318.29175,1003463771.333068,0.944470461393
2022-11-14,bnb,BNB,5,centralized_exchange,0.05500155282608418,0,45079657180.48735,1029304209.2044678,0.898009306622
2022-11-14,btc,Bitcoin,1,defi,0.04519649285129053,0,313605586517.2854,20411619109.007805,1
2022-11-14,doge,Dogecoin,9,defi,0.1053760875836283,0,11691228511.358667,1218665499.7363534,0.673209225902
2022-11-14,eth,Ethereum,2,defi,0.06558905580158593,0,147426038251.7689,7719000328.307081,0.975670574606
2022-11-14,sol,Solana,7,defi,0.12708315027932657,0,4816392214.34615,782848284.1010079,0.94851920274
2022-11-14,trx,TRON,8,defi,0.029290412317267384,0,4690302847.047151,564049081.624483,0.890723455711
2022-11-14,usdc,USDC,6,stablecoin,0.0022004962768206004,0,44093694941.382286,2677155344.042017,0.656124595632
2022-11-14,usdt,Tether,3,stablecoin,0.001999683034148994,0,66441439081.88792,31356687807.689552,0.68627152809
2022-11-14,xrp,XRP,4,defi,0.06432839631433312,0,17086304271.575174,1118704703.3493285,0.946656775105
2022-11-15,bnb,BNB,5,centralized_exchange,0.055008574604668535,0,45595436003.94707,1587096552.1310854,0.89551228299
2022-11-15,btc,Bitcoin,1,defi,0.045400883798391384,0,320598982524.9025,37539226046.106285,1
2022-11-15,doge,Dogecoin,9,defi,0.10534378873731695,0,11883386302.534946,1535609620.1913743,0.669825014898
2022-11-15,eth,Ethereum,2,defi,0.06559952773665206,0,149987178583.21732,12056844339.739658,0.975363509728
2022-11-15,sol,Solana,7,defi,0.12810805811072812,0,5121041157.026807,1300493081.0801651,0.948877014337
2022-11-15,trx,TRON,8,defi,0.028927059885597413,0,4632441377.280843,969700812.2115314,0.891572392081
2022-11-15,usdc,USDC,6,stablecoin,0.0022005667320214445,0,44249938149.56627,3739307834.0575294,0.654038663689
2022-11-15,usdt,Tether,3,stablecoin,0.0019989288404393428,0,66459223430.90205,52391831358.02371,0.687910618621
2022-11-15,xrp,XRP,4,defi,0.06747711609807762,0,18989205360.44477,2595659777.0692306,0.927052311179
2022-11-16,bnb,BNB,5,centralized_exchange,0.05497089154261308,0,45276634124.73127,1056184721.1260808,0.891121129585
2022-11-16,btc,Bitcoin,1,defi,0.0454544433072994,0,324608360619.00433,28676275678.9418,1
2022-11-16,doge,Dogecoin,9,defi,0.1053362209589368,0,11979702699.505384,811355066.4870471,0.669335822633
2022-11-16,eth,Ethereum,2,defi,0.06545535241437433,0,151062413577.56232,8940477028.374247,0.974131326965
2022-11-16,sol,Solana,7,defi,0.12808950773027947,0,5205583202.097879,811376855.5993807,0.948812758952
2022-11-16,trx,TRON,8,defi,0.029103873174764632,0,4682542881.880072,462248109.1640128,0.891739138809
2022-11-16,usdc,USDC,6,stablecoin,0.0022034188803796394,0,44625634395.198494,2929324403.700208,0.647008742648
2022-11-16,usdt,Tether,3,stablecoin,0.001999478164228942,0,66125312403.21258,38525546061.9857,0.685474252832
2022-11-16,xrp,XRP,4,defi,0.06791170320655716,0,19639994952.65356,2081487497.975052,0.929487697754
2022-11-17,bnb,BNB,5,centralized_exchange,0.05502130412840462,0,44379314946.52611,895350350.8859801,0.891140846448
2022-11-17,btc,Bitcoin,1,defi,0.04532905388632586,0,320099234744.2721,26922027947.40892,1
2022-11-17,doge,Dogecoin,9,defi,0.1054499070757731,0,11771080466.55884,893959272.9131413,0.670838924305
2022-11-17,eth,Ethereum,2,defi,0.06550417347622009,0,146462319554.31644,8870530650.446701,0.973209515569
2022-11-17,sol,Solana,7,defi,0.1276836842804945,0,5186877452.360098,478085250.6656857,0.946353051593
2022-11-17,trx,TRON,8,defi,0.028839377526185126,0,4638378315.483373,364208886.831542,0.89177399282
2022-11-17,usdc,USDC,6,stablecoin,0.00222842031216853,0,44380809309.65772,3489818052.1240373,0.641993649246
2022-11-17,usdt,Tether,3,stablecoin,0.001999979176979724,0,66019772913.77536,36791792662.71105,0.687210670829
2022-11-17,xrp,XRP,4,defi,0.06801246744520499,0,18970779255.099026,1372852887.9511876,0.929293586342
2022-11-18,bnb,BNB,5,centralized_exchange,0.055066218797379954,0,43762525622.32037,589270203.0939227,0.888265579937
2022-11-18,btc,Bitcoin,1,defi,0.045334301448817074,0,321287480849.7667,22011291267.356167,1
2022-11-18,doge,Dogecoin,9,defi,0.10552453196675904,0,11636529057.669258,593843979.8312361,0.668419907016
2022-11-18,eth,Ethereum,2,defi,0.06548429912883363,0,144894942760.29672,7075882101.619532,0.971698904421
2022-11-18,sol,Solana,7,defi,0.12774773715771098,0,4954608939.395693,651561392.8174475,0.944565826007
2022-11-18,trx,TRON,8,defi,0.028845372207231875,0,4623650968.418524,297986392.6185648,0.891884446319
2022-11-18,usdc,USDC,6,stablecoin,0.0022650722470999316,0,44166074835.45052,2492528761.6429825,0.623226056934
2022-11-18,usdt,Tether,3,stablecoin,0.0020014426470040475,0,65972069594.07388,30033424551.30771,0.687301466394
2022-11-18,xrp,XRP,4,defi,0.06802772176216897,0,19303982424.42455,1402527156.5683973,0.929349116368
2022-11-19,bnb,BNB,5,centralized_exchange,0.05520612846344467,0,44733949104.93774,593920125.1880074,0.886875226632
2022-11-19,btc,Bitcoin,1,defi,0.0453247845245213,0,320876918352.4405,20942172141.414623,1
2022-11-19,doge,Dogecoin,9,defi,0.10537735569003015,0,11642131298.739378,445190439.1407985,0.667663656264
2022-11-19,eth,Ethereum,2,defi,0.06543268295440277,0,146145817586.6032,5600678512.529781,0.971854535899
2022-11-19,sol,Solana,7,defi,0.1277041843737482,0,4831754494.869416,343052461.91756934,0.944372525603
2022-11-19,trx,TRON,8,defi,0.02905740227472251,0,4677048890.753935,236903500.89694503,0.887598793741
2022-11-19,usdc,USDC,6,stablecoin,0.0022385957379708675,0,44397713114.30733,2224064935.422706,0.636119543129
2022-11-19,usdt,Tether,3,stablecoin,0.002008277812243772,0,65986696851.80106,27854759035.62173,0.685471287143
2022-11-19,xrp,XRP,4,defi,0.06783506787596472,0,19357565131.27626,986101847.6468064,0.930454902603
2022-11-20,bnb,BNB,5,centralized_exchange,0.05518737778131659,0,44498964733.00458,316487894.5957716,0.886440849313
2022-11-20,btc,Bitcoin,1,defi,0.04533306740255823,0,321151208473.7581,10844466289.901129,1
2022-11-20,doge,Dogecoin,9,defi,0.10540232446746443,0,11630176833.700191,313829605.3529174,0.666966120389
2022-11-20,eth,Ethereum,2,defi,0.06544289193949424,0,146971097131.67468,3722348151.002224,0.971867815556
2022-11-20,sol,Solana,7,defi,0.12770704235412822,0,4683383043.293358,300941946.44072694,0.943999901813
2022-11-20,trx,TRON,8,defi,0.02969328013490713,0,4815968419.231875,283569212.3994769,0.87305229924
2022-11-20,usdc,USDC,6,stablecoin,0.002222452403851212,0,44454698761.68238,1806726259.343301,0.638846602215
2022-11-20,usdt,Tether,3,stablecoin,0.0019991809069763154,0,65965182392.95004,17132635759.571655,0.687830280654
2022-11-20,xrp,XRP,4,defi,0.06786094863168479,0,19448735815.09945,569755684.8419449,0.930458805199
2022-11-21,bnb,BNB,5,centralized_exchange,0.05545423233364682,0,43149905938.59149,476496983.5938403,0.887759990378
2022-11-21,btc,Bitcoin,1,defi,0.045425810305868425,0,313370674122.3842,15680401749.95844,1
2022-11-21,doge,Dogecoin,9,defi,0.1069766953338673,0,10657646234.1969,629718361.3437527,0.670908867277
2022-11-21,eth,Ethereum,2,defi,0.06631892685297605,0,137964810712.74976,6826180055.62674,0.968426508386
2022-11-21,sol,Solana,7,defi,0.12763517026562385,0,4470695233.321518,487321298.8382488,0.94244564176
2022-11-21,trx,TRON,8,defi,0.03034091687075165,0,4632425222.28711,229704218.19789657,0.869910722742
2022-11-21,usdc,USDC,6,stablecoin,0.002230601764637925,0,44571997620.49273,2021556074.6710908,0.628433877516
2022-11-21,usdt,Tether,3,stablecoin,0.00201133859601361,0,65964018960.94639,25402529237.82819,0.671709847728
2022-11-21,xrp,XRP,4,defi,0.06824513343471844,0,18311817579.16252,1052428346.706693,0.930136700036
2022-11-22,bnb,BNB,5,centralized_exchange,0.055879537221505966,0,41538741493.90912,1157275624.890331,0.889042155364
2022-11-22,btc,Bitcoin,1,defi,0.045632749258045516,0,303834128504.1595,31057277097.34788,1
2022-11-22,doge,Dogecoin,9,defi,0.10726543087272566,0,10271252231.672188,863184861.4500775,0.673540117704
2022-11-22,eth,Ethereum,2,defi,0.06642059073422737,0,133733639793.52232,10372965080.612862,0.968263336779
2022-11-22,sol,Solana,7,defi,0.12755779527526545,0,4319145655.912079,484804704.0939548,0.938682041844
2022-11-22,trx,TRON,8,defi,0.03088214308573668,0,4744793135.76744,510772897.559724,0.830751285858
2022-11-22,usdc,USDC,6,stablecoin,0.0022294628547828393,0,44322455958.14182,5934158357.289101,0.62628355903
2022-11-22,usdt,Tether,3,stablecoin,0.002013782464750253,0,65939717655.37897,45020483379.111,0.673406737593
2022-11-22,xrp,XRP,4,defi,0.06823517274069998,0,18495233972.438004,1780013171.2711096,0.920047280446
2022-11-23,bnb,BNB,5,centralized_exchange,0.05642421671795265,0,43586685572.44545,787412866.2498643,0.889943353529
2022-11-23,btc,Bitcoin,1,defi,0.045698552639687126,0,311463297390.4882,25091849198.571053,1
